index;uf;cidade;populacao_estimada;uf_name
643;MA;São Vicente Ferrer;22452;Maranhão
644;MA;Satubinha;14274;Maranhão
645;MA;Senador Alexandre Costa;11285;Maranhão
646;MA;Senador La Rocque;13981;Maranhão
647;MA;Serrano do Maranhão;10343;Maranhão
648;MA;Sítio Novo;18237;Maranhão
649;MA;Sucupira do Norte;10631;Maranhão
650;MA;Sucupira do Riachão;5692;Maranhão
651;MA;Tasso Fragoso;8642;Maranhão
652;MA;Timbiras;29241;Maranhão
653;MA;Timon;171317;Maranhão
654;MA;Trizidela do Vale;22223;Maranhão
655;MA;Tufilândia;5868;Maranhão
656;MA;Tuntum;42242;Maranhão
657;MA;Turiaçu;35811;Maranhão
658;MA;Turilândia;26112;Maranhão
659;MA;Tutóia;59927;Maranhão
660;MA;Urbano Santos;33791;Maranhão
661;MA;Vargem Grande;57813;Maranhão
662;MA;Viana;52852;Maranhão
663;MA;Vila Nova dos Martírios;13800;Maranhão
664;MA;Vitória do Mearim;32956;Maranhão
665;MA;Vitorino Freire;31520;Maranhão
666;MA;Zé Doca;52190;Maranhão
667;PI;Acauã;7119;Piauí
668;PI;Agricolândia;5123;Piauí
669;PI;Água Branca;17525;Piauí
670;PI;Alagoinha do Piauí;7678;Piauí
671;PI;Alegrete do Piauí;4921;Piauí
672;PI;Alto Longá;14371;Piauí
673;PI;Altos;40681;Piauí
674;PI;Alvorada do Gurguéia;5469;Piauí
675;PI;Amarante;17609;Piauí
676;PI;Angical do Piauí;6779;Piauí
677;PI;Anísio de Abreu;9994;Piauí
678;PI;Antônio Almeida;3175;Piauí
679;PI;Aroazes;5819;Piauí
680;PI;Aroeiras do Itaim;2551;Piauí
681;PI;Arraial;4713;Piauí
682;PI;Assunção do Piauí;7879;Piauí
683;PI;Avelino Lopes;11361;Piauí
684;PI;Baixa Grande do Ribeiro;11751;Piauí
685;PI;Barra D'Alcântara;3953;Piauí
686;PI;Barras;47298;Piauí
687;PI;Barreiras do Piauí;3356;Piauí
688;PI;Barro Duro;7022;Piauí
689;PI;Batalha;26951;Piauí
690;PI;Bela Vista do Piauí;4044;Piauí
691;PI;Belém do Piauí;3607;Piauí
692;PI;Beneditinos;10479;Piauí
693;PI;Bertolínia;5512;Piauí
694;PI;Betânia do Piauí;6214;Piauí
695;PI;Boa Hora;6848;Piauí
696;PI;Bocaina;4509;Piauí
697;PI;Bom Jesus;25584;Piauí
698;PI;Bom Princípio do Piauí;5670;Piauí
699;PI;Bonfim do Piauí;5700;Piauí
700;PI;Boqueirão do Piauí;6443;Piauí
701;PI;Brasileira;8364;Piauí
702;PI;Brejo do Piauí;3824;Piauí
703;PI;Buriti dos Lopes;19832;Piauí
704;PI;Buriti dos Montes;8282;Piauí
705;PI;Cabeceiras do Piauí;10671;Piauí
706;PI;Cajazeiras do Piauí;3586;Piauí
707;PI;Cajueiro da Praia;7704;Piauí
708;PI;Caldeirão Grande do Piauí;5786;Piauí
709;PI;Campinas do Piauí;5628;Piauí
710;PI;Campo Alegre do Fidalgo;5093;Piauí
711;PI;Campo Grande do Piauí;5987;Piauí
712;PI;Campo Largo do Piauí;7342;Piauí
713;PI;Campo Maior;46950;Piauí
714;PI;Canavieira;3938;Piauí
715;PI;Canto do Buriti;21326;Piauí
716;PI;Capitão de Campos;11471;Piauí
717;PI;Capitão Gervásio Oliveira;4127;Piauí
718;PI;Caracol;11009;Piauí
719;PI;Caraúbas do Piauí;5910;Piauí
720;PI;Caridade do Piauí;5102;Piauí
721;PI;Castelo do Piauí;19716;Piauí
722;PI;Caxingó;5477;Piauí
723;PI;Cocal;27901;Piauí
724;PI;Cocal de Telha;4908;Piauí
725;PI;Cocal dos Alves;6180;Piauí
726;PI;Coivaras;4044;Piauí
727;PI;Colônia do Gurguéia;6545;Piauí
728;PI;Colônia do Piauí;7665;Piauí
729;PI;Conceição do Canindé;4811;Piauí
730;PI;Coronel José Dias;4688;Piauí
731;PI;Corrente;26771;Piauí
732;PI;Cristalândia do Piauí;8350;Piauí
733;PI;Cristino Castro;10464;Piauí
734;PI;Curimatá;11461;Piauí
735;PI;Currais;4982;Piauí
736;PI;Curralinhos;4475;Piauí
737;PI;Curral Novo do Piauí;5390;Piauí
738;PI;Demerval Lobão;13862;Piauí
739;PI;Dirceu Arcoverde;7046;Piauí
740;PI;Dom Expedito Lopes;6940;Piauí
741;PI;Domingos Mourão;4352;Piauí
742;PI;Dom Inocêncio;9574;Piauí
743;PI;Elesbão Veloso;14550;Piauí
744;PI;Eliseu Martins;4943;Piauí
745;PI;Esperantina;39953;Piauí
746;PI;Fartura do Piauí;5330;Piauí
747;PI;Flores do Piauí;4461;Piauí
748;PI;Floresta do Piauí;2561;Piauí
749;PI;Floriano;60111;Piauí
750;PI;Francinópolis;5345;Piauí
751;PI;Francisco Ayres;4300;Piauí
752;PI;Francisco Macedo;3216;Piauí
753;PI;Francisco Santos;9423;Piauí
754;PI;Fronteiras;11690;Piauí
755;PI;Geminiano;5477;Piauí
756;PI;Gilbués;10698;Piauí
757;PI;Guadalupe;10496;Piauí
758;PI;Guaribas;4573;Piauí
759;PI;Hugo Napoleão;3880;Piauí
760;PI;Ilha Grande;9487;Piauí
761;PI;Inhuma;15330;Piauí
762;PI;Ipiranga do Piauí;9863;Piauí
763;PI;Isaías Coelho;8582;Piauí
764;PI;Itainópolis;11571;Piauí
765;PI;Itaueira;11037;Piauí
766;PI;Jacobina do Piauí;5718;Piauí
767;PI;Jaicós;19233;Piauí
768;PI;Jardim do Mulato;4522;Piauí
769;PI;Jatobá do Piauí;4885;Piauí
770;PI;Jerumenha;4443;Piauí
771;PI;João Costa;3003;Piauí
772;PI;Joaquim Pires;14396;Piauí
773;PI;Joca Marques;5488;Piauí
774;PI;José de Freitas;39457;Piauí
775;PI;Juazeiro do Piauí;5491;Piauí
776;PI;Júlio Borges;5653;Piauí
777;PI;Jurema;4790;Piauí
778;PI;Lagoinha do Piauí;2870;Piauí
779;PI;Lagoa Alegre;8610;Piauí
780;PI;Lagoa do Barro do Piauí;4658;Piauí
781;PI;Lagoa de São Francisco;6795;Piauí
782;PI;Lagoa do Piauí;4086;Piauí
783;PI;Lagoa do Sítio;5219;Piauí
784;PI;Landri Sales;5272;Piauí
785;PI;Luís Correia;30558;Piauí
786;PI;Luzilândia;25521;Piauí
787;PI;Madeiro;8372;Piauí
788;PI;Manoel Emídio;5352;Piauí
789;PI;Marcolândia;8590;Piauí
790;PI;Marcos Parente;4546;Piauí
791;PI;Massapê do Piauí;6456;Piauí
792;PI;Matias Olímpio;10979;Piauí
793;PI;Miguel Alves;33901;Piauí
794;PI;Miguel Leão;1239;Piauí
795;PI;Milton Brandão;6603;Piauí
796;PI;Monsenhor Gil;10563;Piauí
797;PI;Monsenhor Hipólito;7785;Piauí
798;PI;Monte Alegre do Piauí;10618;Piauí
799;PI;Morro Cabeça no Tempo;4527;Piauí
800;PI;Morro do Chapéu do Piauí;6825;Piauí
801;PI;Murici dos Portelas;9258;Piauí
802;PI;Nazaré do Piauí;7307;Piauí
803;PI;Nazária;8632;Piauí
804;PI;Nossa Senhora de Nazaré;4911;Piauí
805;PI;Nossa Senhora dos Remédios;8751;Piauí
806;PI;Novo Oriente do Piauí;6548;Piauí
807;PI;Novo Santo Antônio;3014;Piauí
808;PI;Oeiras;37138;Piauí
809;PI;Olho D'Água do Piauí;2477;Piauí
810;PI;Padre Marcos;6879;Piauí
811;PI;Paes Landim;4124;Piauí
812;PI;Pajeú do Piauí;3416;Piauí
813;PI;Palmeira do Piauí;5029;Piauí
814;PI;Palmeirais;14633;Piauí
815;PI;Paquetá;3931;Piauí
816;PI;Parnaguá;10846;Piauí
817;PI;Parnaíba;153863;Piauí
818;PI;Passagem Franca do Piauí;4331;Piauí
819;PI;Patos do Piauí;6420;Piauí
820;PI;Pau D'Arco do Piauí;4084;Piauí
821;PI;Paulistana;20583;Piauí
822;PI;Pavussu;3662;Piauí
823;PI;Pedro II;38812;Piauí
824;PI;Pedro Laurentino;2551;Piauí
825;PI;Nova Santa Rita;4392;Piauí
826;PI;Picos;78627;Piauí
827;PI;Pimenteiras;12150;Piauí
828;PI;Pio IX;18492;Piauí
829;PI;Piracuruca;28952;Piauí
830;PI;Piripiri;63829;Piauí
831;PI;Porto;12646;Piauí
832;PI;Porto Alegre do Piauí;2728;Piauí
833;PI;Prata do Piauí;3149;Piauí
834;PI;Queimada Nova;9041;Piauí
835;PI;Redenção do Gurguéia;8814;Piauí
836;PI;Regeneração;17979;Piauí
837;PI;Riacho Frio;4306;Piauí
838;PI;Ribeira do Piauí;4499;Piauí
839;PI;Ribeiro Gonçalves;7408;Piauí
840;PI;Rio Grande do Piauí;6434;Piauí
841;PI;Santa Cruz do Piauí;6254;Piauí
842;PI;Santa Cruz dos Milagres;4046;Piauí
843;PI;Santa Filomena;6256;Piauí
844;PI;Santa Luz;5903;Piauí
845;PI;Santana do Piauí;4650;Piauí
846;PI;Santa Rosa do Piauí;5254;Piauí
847;PI;Santo Antônio de Lisboa;6466;Piauí
848;PI;Santo Antônio dos Milagres;2172;Piauí
849;PI;Santo Inácio do Piauí;3809;Piauí
850;PI;São Braz do Piauí;4454;Piauí
851;PI;São Félix do Piauí;2923;Piauí
852;PI;São Francisco de Assis do Piauí;5801;Piauí
853;PI;São Francisco do Piauí;6417;Piauí
854;PI;São Gonçalo do Gurguéia;3071;Piauí
855;PI;São Gonçalo do Piauí;5044;Piauí
856;PI;São João da Canabrava;4619;Piauí
857;PI;São João da Fronteira;6084;Piauí
858;PI;São João da Serra;6106;Piauí
859;PI;São João da Varjota;4856;Piauí
860;PI;São João do Arraial;8085;Piauí
861;PI;São João do Piauí;20720;Piauí
862;PI;São José do Divino;5361;Piauí
863;PI;São José do Peixe;3737;Piauí
864;PI;São José do Piauí;6696;Piauí
865;PI;São Julião;6379;Piauí
866;PI;São Lourenço do Piauí;4581;Piauí
867;PI;São Luis do Piauí;2648;Piauí
868;PI;São Miguel da Baixa Grande;2456;Piauí
869;PI;São Miguel do Fidalgo;3037;Piauí
870;PI;São Miguel do Tapuio;17617;Piauí
871;PI;São Pedro do Piauí;14356;Piauí
872;PI;São Raimundo Nonato;35035;Piauí
873;PI;Sebastião Barros;3434;Piauí
874;PI;Sebastião Leal;4311;Piauí
875;PI;Sigefredo Pacheco;10074;Piauí
876;PI;Simões;14664;Piauí
877;PI;Simplício Mendes;12778;Piauí
878;PI;Socorro do Piauí;4557;Piauí
879;PI;Sussuapara;6801;Piauí
880;PI;Tamboril do Piauí;2939;Piauí
881;PI;Tanque do Piauí;2781;Piauí
882;PI;Teresina;871126;Piauí
883;PI;União;44649;Piauí
884;PI;Uruçuí;21746;Piauí
885;PI;Valença do Piauí;20940;Piauí
886;PI;Várzea Branca;4930;Piauí
887;PI;Várzea Grande;4382;Piauí
888;PI;Vera Mendes;3082;Piauí
889;PI;Vila Nova do Piauí;2935;Piauí
890;PI;Wall Ferraz;4479;Piauí
891;CE;Abaiara;11965;Ceará
892;CE;Acarape;15140;Ceará
893;CE;Acaraú;63556;Ceará
894;CE;Acopiara;54687;Ceará
895;CE;Aiuaba;17584;Ceará
896;CE;Alcântaras;11846;Ceará
897;CE;Altaneira;7712;Ceará
898;CE;Alto Santo;16077;Ceará
899;CE;Amontada;44195;Ceará
900;CE;Antonina do Norte;7402;Ceará
901;CE;Apuiarés;14742;Ceará
902;CE;Aquiraz;81581;Ceará
903;CE;Aracati;75392;Ceará
904;CE;Aracoiaba;26600;Ceará
905;CE;Ararendá;10983;Ceará
906;CE;Araripe;21707;Ceará
907;CE;Aratuba;11759;Ceará
908;CE;Arneiroz;7848;Ceará
909;CE;Assaré;23537;Ceará
910;CE;Aurora;24567;Ceará
911;CE;Baixio;6318;Ceará
912;CE;Banabuiú;18313;Ceará
913;CE;Barbalha;61662;Ceará
914;CE;Barreira;22715;Ceará
915;CE;Barro;22834;Ceará
916;CE;Barroquinha;15069;Ceará
917;CE;Baturité;36127;Ceará
918;CE;Beberibe;54315;Ceará
919;CE;Bela Cruz;32851;Ceará
920;CE;Boa Viagem;54680;Ceará
921;CE;Brejo Santo;50195;Ceará
922;CE;Camocim;64147;Ceará
923;CE;Campos Sales;27513;Ceará
924;CE;Canindé;77484;Ceará
925;CE;Capistrano;17830;Ceará
926;CE;Caridade;23011;Ceará
927;CE;Cariré;18470;Ceará
928;CE;Caririaçu;27008;Ceará
929;CE;Cariús;18700;Ceará
930;CE;Carnaubal;17763;Ceará
931;CE;Cascavel;72706;Ceará
932;CE;Catarina;21041;Ceará
933;CE;Catunda;10410;Ceará
934;CE;Caucaia;368918;Ceará
935;CE;Cedro;25612;Ceará
936;CE;Chaval;13112;Ceará
937;CE;Choró;13608;Ceará
938;CE;Chorozinho;20286;Ceará
939;CE;Coreaú;23340;Ceará
940;CE;Crateús;75241;Ceará
941;CE;Crato;133913;Ceará
942;CE;Croatá;18201;Ceará
943;CE;Cruz;25121;Ceará
944;CE;Deputado Irapuan Pinheiro;9698;Ceará
945;CE;Ereré;7254;Ceará
946;CE;Eusébio;55035;Ceará
947;CE;Farias Brito;19330;Ceará
948;CE;Forquilha;24680;Ceará
949;CE;Fortaleza;2703391;Ceará
950;CE;Fortim;16776;Ceará
951;CE;Frecheirinha;14195;Ceará
952;CE;General Sampaio;7767;Ceará
953;CE;Graça;14415;Ceará
954;CE;Granja;55170;Ceará
955;CE;Granjeiro;4784;Ceará
956;CE;Groaíras;11219;Ceará
957;CE;Guaiúba;26508;Ceará
958;CE;Guaraciaba do Norte;40921;Ceará
959;CE;Guaramiranga;5073;Ceará
960;CE;Hidrolândia;20126;Ceará
961;CE;Horizonte;69688;Ceará
962;CE;Ibaretama;13385;Ceará
963;CE;Ibiapina;25165;Ceará
964;CE;Ibicuitinga;12730;Ceará
965;CE;Icapuí;20183;Ceará
966;CE;Icó;68303;Ceará
967;CE;Iguatu;103633;Ceará
968;CE;Independência;26196;Ceará
969;CE;Ipaporanga;11597;Ceará
970;CE;Ipaumirim;12507;Ceará
971;CE;Ipu;42148;Ceará
972;CE;Ipueiras;38064;Ceará
973;CE;Iracema;14351;Ceará
974;CE;Irauçuba;24450;Ceará
975;CE;Itaiçaba;7904;Ceará
976;CE;Itaitinga;38661;Ceará
977;CE;Itapajé;53448;Ceará
978;CE;Itapipoca;131687;Ceará
979;CE;Itapiúna;20653;Ceará
980;CE;Itarema;42595;Ceará
981;CE;Itatira;22018;Ceará
982;CE;Jaguaretama;18133;Ceará
983;CE;Jaguaribara;11580;Ceará
984;CE;Jaguaribe;34592;Ceará
985;CE;Jaguaruana;33960;Ceará
986;CE;Jardim;27187;Ceará
987;CE;Jati;8150;Ceará
988;CE;Jijoca de Jericoacoara;20351;Ceará
989;CE;Juazeiro do Norte;278264;Ceará
990;CE;Jucás;24949;Ceará
991;CE;Lavras da Mangabeira;31476;Ceará
992;CE;Limoeiro do Norte;60232;Ceará
993;CE;Madalena;20031;Ceará
994;CE;Maracanaú;230986;Ceará
995;CE;Maranguape;131677;Ceará
996;CE;Marco;27822;Ceará
997;CE;Martinópole;11407;Ceará
998;CE;Massapê;39341;Ceará
999;CE;Mauriti;48370;Ceará
1000;CE;Meruoca;15309;Ceará
1001;CE;Milagres;27413;Ceará
1002;CE;Milhã;13129;Ceará
1003;CE;Miraíma;13965;Ceará
1004;CE;Missão Velha;35566;Ceará
1005;CE;Mombaça;43917;Ceará
1006;CE;Monsenhor Tabosa;17264;Ceará
1007;CE;Morada Nova;61590;Ceará
1008;CE;Moraújo;8833;Ceará
1009;CE;Morrinhos;22830;Ceará
1010;CE;Mucambo;14561;Ceará
1011;CE;Mulungu;11056;Ceará
1012;CE;Nova Olinda;15798;Ceará
1013;CE;Nova Russas;32487;Ceará
1014;CE;Novo Oriente;28737;Ceará
1015;CE;Ocara;25958;Ceará
1016;CE;Orós;21342;Ceará
1017;CE;Pacajus;74145;Ceará
1018;CE;Pacatuba;85647;Ceará
1019;CE;Pacoti;12313;Ceará
1020;CE;Pacujá;6565;Ceará
1021;CE;Palhano;9458;Ceará
1022;CE;Palmácia;13553;Ceará
1023;CE;Paracuru;35526;Ceará
1024;CE;Paraipaba;33232;Ceará
1025;CE;Parambu;31391;Ceará
1026;CE;Paramoti;12276;Ceará
1027;CE;Pedra Branca;43359;Ceará
1028;CE;Penaforte;9207;Ceará
1029;CE;Pentecoste;38045;Ceará
1030;CE;Pereiro;16356;Ceará
1031;CE;Pindoretama;20964;Ceará
1032;CE;Piquet Carneiro;17210;Ceará
1033;CE;Pires Ferreira;11052;Ceará
1034;CE;Poranga;12358;Ceará
1035;CE;Porteiras;14920;Ceará
1036;CE;Potengi;11165;Ceará
1037;CE;Potiretama;6455;Ceará
1038;CE;Quiterianópolis;21246;Ceará
1039;CE;Quixadá;88899;Ceará
1040;CE;Quixelô;16116;Ceará
1041;CE;Quixeramobim;82455;Ceará
1042;CE;Quixeré;22432;Ceará
1043;CE;Redenção;29238;Ceará
1044;CE;Reriutaba;18279;Ceará
1045;CE;Russas;79550;Ceará
1046;CE;Saboeiro;15757;Ceará
1047;CE;Salitre;16714;Ceará
1048;CE;Santana do Acaraú;32851;Ceará
1049;CE;Santana do Cariri;17726;Ceará
1050;CE;Santa Quitéria;43719;Ceará
1051;CE;São Benedito;48354;Ceará
1052;CE;São Gonçalo do Amarante;49306;Ceará
1053;CE;São João do Jaguaribe;7557;Ceará
1054;CE;São Luís do Curu;13086;Ceará
1055;CE;Senador Pompeu;25418;Ceará
1056;CE;Senador Sá;7758;Ceará
1057;CE;Sobral;212437;Ceará
1058;CE;Solonópole;18389;Ceará
1059;CE;Tabuleiro do Norte;32079;Ceará
1060;CE;Tamboril;26199;Ceará
1061;CE;Tarrafas;8555;Ceará
1062;CE;Tauá;59259;Ceará
1063;CE;Tejuçuoca;19551;Ceará
1064;CE;Tianguá;77111;Ceará
1065;CE;Trairi;56653;Ceará
1066;CE;Tururu;16588;Ceará
1067;CE;Ubajara;35295;Ceará
1068;CE;Umari;7740;Ceará
1069;CE;Umirim;19976;Ceará
1070;CE;Uruburetama;22223;Ceará
1071;CE;Uruoca;13988;Ceará
1072;CE;Varjota;18520;Ceará
1073;CE;Várzea Alegre;41078;Ceará
1074;CE;Viçosa do Ceará;61916;Ceará
1075;RN;Acari;11106;Rio Grande do Norte
1076;RN;Açu;58743;Rio Grande do Norte
1077;RN;Afonso Bezerra;11024;Rio Grande do Norte
1078;RN;Água Nova;3293;Rio Grande do Norte
1079;RN;Alexandria;13529;Rio Grande do Norte
1080;RN;Almino Afonso;4685;Rio Grande do Norte
1081;RN;Alto do Rodrigues;14923;Rio Grande do Norte
1082;RN;Angicos;11695;Rio Grande do Norte
1083;RN;Antônio Martins;7162;Rio Grande do Norte
1084;RN;Apodi;35904;Rio Grande do Norte
1085;RN;Areia Branca;28156;Rio Grande do Norte
1086;RN;Arês;14526;Rio Grande do Norte
1087;RN;Campo Grande;9686;Rio Grande do Norte
1088;RN;Baía Formosa;9373;Rio Grande do Norte
1089;RN;Baraúna;29112;Rio Grande do Norte
1090;RN;Barcelona;3989;Rio Grande do Norte
1091;RN;Bento Fernandes;5552;Rio Grande do Norte
1092;RN;Bodó;2171;Rio Grande do Norte
1093;RN;Bom Jesus;10323;Rio Grande do Norte
1094;RN;Brejinho;12873;Rio Grande do Norte
1095;RN;Caiçara do Norte;6572;Rio Grande do Norte
1096;RN;Caiçara do Rio do Vento;3745;Rio Grande do Norte
1097;RN;Caicó;68726;Rio Grande do Norte
1098;RN;Campo Redondo;11363;Rio Grande do Norte
1099;RN;Canguaretama;34814;Rio Grande do Norte
1100;RN;Caraúbas;20588;Rio Grande do Norte
1101;RN;Carnaúba dos Dantas;8297;Rio Grande do Norte
1102;RN;Carnaubais;10972;Rio Grande do Norte
1103;RN;Ceará-Mirim;74268;Rio Grande do Norte
1104;RN;Cerro Corá;11182;Rio Grande do Norte
1105;RN;Coronel Ezequiel;5501;Rio Grande do Norte
1106;RN;Coronel João Pessoa;4918;Rio Grande do Norte
1107;RN;Cruzeta;7968;Rio Grande do Norte
1108;RN;Currais Novos;45022;Rio Grande do Norte
1109;RN;Doutor Severiano;7068;Rio Grande do Norte
1110;RN;Parnamirim;272490;Rio Grande do Norte
1111;RN;Encanto;5697;Rio Grande do Norte
1112;RN;Equador;6064;Rio Grande do Norte
1113;RN;Espírito Santo;10463;Rio Grande do Norte
1114;RN;Extremoz;29282;Rio Grande do Norte
1115;RN;Felipe Guerra;6009;Rio Grande do Norte
1116;RN;Fernando Pedroza;3081;Rio Grande do Norte
1117;RN;Florânia;9772;Rio Grande do Norte
1118;RN;Francisco Dantas;2801;Rio Grande do Norte
1119;RN;Frutuoso Gomes;4015;Rio Grande do Norte
1120;RN;Galinhos;2903;Rio Grande do Norte
1121;RN;Goianinha;27004;Rio Grande do Norte
1122;RN;Governador Dix-Sept Rosado;13115;Rio Grande do Norte
1123;RN;Grossos;10541;Rio Grande do Norte
1124;RN;Guamaré;16261;Rio Grande do Norte
1125;RN;Ielmo Marinho;14033;Rio Grande do Norte
1126;RN;Ipanguaçu;15759;Rio Grande do Norte
1127;RN;Ipueira;2264;Rio Grande do Norte
1128;RN;Itajá;7641;Rio Grande do Norte
1129;RN;Itaú;5916;Rio Grande do Norte
1130;RN;Jaçanã;9341;Rio Grande do Norte
1131;RN;Jandaíra;6907;Rio Grande do Norte
1132;RN;Janduís;5228;Rio Grande do Norte
1133;RN;Januário Cicco;10367;Rio Grande do Norte
1134;RN;Japi;4935;Rio Grande do Norte
1135;RN;Jardim de Angicos;2600;Rio Grande do Norte
1136;RN;Jardim de Piranhas;15044;Rio Grande do Norte
1137;RN;Jardim do Seridó;12397;Rio Grande do Norte
1138;RN;João Câmara;35360;Rio Grande do Norte
1139;RN;João Dias;2653;Rio Grande do Norte
1140;RN;José da Penha;5941;Rio Grande do Norte
1141;RN;Jucurutu;18335;Rio Grande do Norte
1142;RN;Jundiá;3945;Rio Grande do Norte
1143;RN;Lagoa d'Anta;6851;Rio Grande do Norte
1144;RN;Lagoa de Pedras;7624;Rio Grande do Norte
1145;RN;Lagoa de Velhos;2732;Rio Grande do Norte
1146;RN;Lagoa Nova;15880;Rio Grande do Norte
1147;RN;Lagoa Salgada;8348;Rio Grande do Norte
1148;RN;Lajes;11410;Rio Grande do Norte
1149;RN;Lajes Pintadas;4768;Rio Grande do Norte
1150;RN;Lucrécia;4053;Rio Grande do Norte
1151;RN;Luís Gomes;10175;Rio Grande do Norte
1152;RN;Macaíba;82828;Rio Grande do Norte
1153;RN;Macau;32260;Rio Grande do Norte
1154;RN;Major Sales;4102;Rio Grande do Norte
1155;RN;Marcelino Vieira;8325;Rio Grande do Norte
1156;RN;Martins;8790;Rio Grande do Norte
1157;RN;Maxaranguape;12714;Rio Grande do Norte
1158;RN;Messias Targino;4665;Rio Grande do Norte
1159;RN;Montanhas;11166;Rio Grande do Norte
1160;RN;Monte Alegre;22698;Rio Grande do Norte
1161;RN;Monte das Gameleiras;2063;Rio Grande do Norte
1162;RN;Mossoró;303792;Rio Grande do Norte
1163;RN;Natal;896708;Rio Grande do Norte
1164;RN;Nísia Floresta;28266;Rio Grande do Norte
1165;RN;Nova Cruz;37554;Rio Grande do Norte
1166;RN;Olho d'Água do Borges;4231;Rio Grande do Norte
1167;RN;Ouro Branco;4813;Rio Grande do Norte
1168;RN;Paraná;4298;Rio Grande do Norte
1169;RN;Paraú;3732;Rio Grande do Norte
1170;RN;Parazinho;5307;Rio Grande do Norte
1171;RN;Parelhas;21611;Rio Grande do Norte
1172;RN;Rio do Fogo;10961;Rio Grande do Norte
1173;RN;Passa e Fica;13667;Rio Grande do Norte
1174;RN;Passagem;3114;Rio Grande do Norte
1175;RN;Patu;12861;Rio Grande do Norte
1176;RN;Santa Maria;5689;Rio Grande do Norte
1177;RN;Pau dos Ferros;30802;Rio Grande do Norte
1178;RN;Pedra Grande;3163;Rio Grande do Norte
1179;RN;Pedra Preta;2419;Rio Grande do Norte
1180;RN;Pedro Avelino;6591;Rio Grande do Norte
1181;RN;Pedro Velho;14881;Rio Grande do Norte
1182;RN;Pendências;15411;Rio Grande do Norte
1183;RN;Pilões;3900;Rio Grande do Norte
1184;RN;Poço Branco;15646;Rio Grande do Norte
1185;RN;Portalegre;7944;Rio Grande do Norte
1186;RN;Porto do Mangue;6605;Rio Grande do Norte
1187;RN;Serra Caiada;10646;Rio Grande do Norte
1188;RN;Pureza;9825;Rio Grande do Norte
1189;RN;Rafael Fernandes;5158;Rio Grande do Norte
1190;RN;Rafael Godeiro;3214;Rio Grande do Norte
1191;RN;Riacho da Cruz;3648;Rio Grande do Norte
1192;RN;Riacho de Santana;4194;Rio Grande do Norte
1193;RN;Riachuelo;8310;Rio Grande do Norte
1194;RN;Rodolfo Fernandes;4457;Rio Grande do Norte
1195;RN;Tibau;4173;Rio Grande do Norte
1196;RN;Ruy Barbosa;3584;Rio Grande do Norte
1197;RN;Santa Cruz;40295;Rio Grande do Norte
1198;RN;Santana do Matos;11808;Rio Grande do Norte
1199;RN;Santana do Seridó;2699;Rio Grande do Norte
1200;RN;Santo Antônio;24422;Rio Grande do Norte
1201;RN;São Bento do Norte;2687;Rio Grande do Norte
1202;RN;São Bento do Trairí;4541;Rio Grande do Norte
1203;RN;São Fernando;3606;Rio Grande do Norte
1204;RN;São Francisco do Oeste;4281;Rio Grande do Norte
1205;RN;São Gonçalo do Amarante;104919;Rio Grande do Norte
1206;RN;São João do Sabugi;6221;Rio Grande do Norte
1207;RN;São José de Mipibu;44566;Rio Grande do Norte
1208;RN;São José do Campestre;12901;Rio Grande do Norte
1209;RN;São José do Seridó;4696;Rio Grande do Norte
1210;RN;São Miguel;23789;Rio Grande do Norte
1211;RN;São Miguel do Gostoso;10441;Rio Grande do Norte
1212;RN;São Paulo do Potengi;17858;Rio Grande do Norte
1213;RN;São Pedro;5889;Rio Grande do Norte
1214;RN;São Rafael;8183;Rio Grande do Norte
1215;RN;São Tomé;11051;Rio Grande do Norte
1216;RN;São Vicente;6476;Rio Grande do Norte
1217;RN;Senador Elói de Souza;6167;Rio Grande do Norte
1218;RN;Senador Georgino Avelino;4527;Rio Grande do Norte
1219;RN;Serra de São Bento;5739;Rio Grande do Norte
1220;RN;Serra do Mel;12225;Rio Grande do Norte
1221;RN;Serra Negra do Norte;8105;Rio Grande do Norte
1222;RN;Serrinha;6128;Rio Grande do Norte
1223;RN;Serrinha dos Pintos;4832;Rio Grande do Norte
1224;RN;Severiano Melo;1743;Rio Grande do Norte
1225;RN;Sítio Novo;5600;Rio Grande do Norte
1226;RN;Taboleiro Grande;2606;Rio Grande do Norte
1227;RN;Taipu;12314;Rio Grande do Norte
1228;RN;Tangará;16008;Rio Grande do Norte
1229;RN;Tenente Ananias;10923;Rio Grande do Norte
1230;RN;Tenente Laurentino Cruz;6085;Rio Grande do Norte
1231;RN;Tibau do Sul;14694;Rio Grande do Norte
1232;RN;Timbaúba dos Batistas;2427;Rio Grande do Norte
1233;RN;Touros;33716;Rio Grande do Norte
1234;RN;Triunfo Potiguar;3195;Rio Grande do Norte
1235;RN;Umarizal;10485;Rio Grande do Norte
1236;RN;Upanema;14937;Rio Grande do Norte
